YP_009036593.1	24
YP_009036610.1	12
YP_009036625.1	3
YP_009036638.1	20
YP_009036661.1	9
YP_009036662.1	6
YP_009036666.1	17
YP_009036679.1	8
YP_009036684.1	11
YP_009036704.1	15
YP_009036731.1	11
YP_009036737.1	16
YP_009036741.1	19
YP_009036768.1	1
YP_009036772.1	2
YP_009036775.1	1
YP_009036798.1	4
YP_009036807.1	1
YP_009036808.1	4
YP_009036812.1	4
YP_009036822.1	4
YP_009036827.1	4
YP_009036828.1	6
YP_009036855.1	3
YP_009036861.1	4
YP_009036862.1	4
YP_009036868.1	4
YP_009036869.1	2
YP_009036872.1	4
YP_009036873.1	4
YP_009036878.1	4
YP_009036882.1	4
YP_009036884.1	4
YP_009036892.1	4
YP_009036893.1	4
YP_009036899.1	4
YP_009036908.1	12
YP_009036909.1	2
YP_009036913.1	11
YP_009036917.1	8
YP_009036921.1	2
YP_009036922.1	3
YP_009036926.1	2
YP_009036937.1	4
YP_009036943.1	23
YP_009036956.1	12
YP_009037012.1	4
YP_009037025.1	30
YP_009037027.1	3
YP_009037065.1	2
YP_009037066.1	1
YP_009037084.1	3
YP_009037109.1	4
YP_009037118.1	4
YP_009037119.1	7
YP_009037165.1	3
YP_009037176.1	3
YP_009037178.1	2
YP_009037183.1	12
YP_009037191.1	1
YP_009037192.1	1
YP_009037193.1	1
YP_009037194.1	1
YP_009037196.1	1
YP_009037199.1	1
YP_009037200.1	1
YP_009037201.1	1
YP_009037203.1	1
YP_009037205.1	1
YP_009037206.1	1
YP_009037207.1	1
YP_009037208.1	1
YP_009037211.1	1
YP_009037212.1	1
YP_009037214.1	2
YP_009037215.1	1
YP_009037216.1	1
YP_009037217.1	1
YP_009037218.1	1
YP_009037220.1	1
YP_009037221.1	1
YP_009037222.1	1
YP_009037223.1	1
YP_009037224.1	1
YP_009037225.1	1
YP_009037226.1	1
YP_009037227.1	1
YP_009037228.1	1
YP_009037229.1	1
YP_009037230.1	1
YP_009037231.1	1
YP_009037232.1	1
YP_009037236.1	3
YP_009037237.1	1
YP_009037239.1	1
YP_009037240.1	1
YP_009037242.1	1
YP_009037243.1	1
YP_009037244.1	1
YP_009037245.1	1
YP_009037246.1	1
YP_009037247.1	1
YP_009037248.1	1
YP_009037249.1	1
YP_009037251.1	1
YP_009037252.1	3
YP_009037255.1	1
YP_009037256.1	1
YP_009037258.1	1
YP_009037259.1	1
YP_009037261.1	1
YP_009037262.1	1
YP_009037263.1	1
YP_009037264.1	1
YP_009037265.1	1
YP_009037270.1	1
YP_009037271.1	1
YP_009037273.1	1
YP_009037275.1	1
YP_009037277.1	1
YP_009037279.1	1
YP_009037280.1	7
YP_009037281.1	1
YP_009037282.1	1
YP_009037285.1	1
YP_009037287.1	1
YP_009037288.1	1
YP_009037289.1	1
YP_009037291.1	1
YP_009037292.1	1
YP_009037293.1	1
YP_009037294.1	1
YP_009037295.1	2
YP_009037297.1	1
YP_009037298.1	1
YP_009037300.1	2
YP_009037301.1	1
YP_009037302.1	1
YP_009037304.1	1
YP_009037305.1	1
YP_009037306.1	1
YP_009037308.1	4
YP_009037309.1	1
YP_009037310.1	1
YP_009037312.1	1
YP_009037313.1	1
YP_009037314.1	1
YP_009037315.1	1
YP_009037316.1	1
YP_009037317.1	1
YP_009037318.1	1
YP_009037320.1	1
YP_009037321.1	1
YP_009037322.1	1
YP_009037325.1	1
YP_009037326.1	1
YP_009037327.1	1
YP_009037328.1	2
YP_009037329.1	1
YP_009037330.1	1
YP_009037331.1	1
YP_009037332.1	1
YP_009037333.1	1
YP_009037334.1	1
YP_009037371.1	18
YP_009037389.1	13
YP_009037400.1	18
YP_009037401.1	7
YP_009037404.1	18
YP_009037420.1	14
YP_009037430.1	18
YP_009037482.1	20
YP_009037494.1	118
YP_009037507.1	8
YP_009037533.1	117
YP_009037535.1	6
YP_009037589.1	116
YP_009037599.1	1
YP_009037601.1	1
YP_009037611.1	1
YP_009041237.1	27
YP_009041243.1	13
YP_009041404.1	22
YP_009041460.1	15
YP_009041467.1	1
YP_009041468.1	1
YP_009041470.1	1
YP_009041471.1	1
YP_009041474.1	1
YP_009041475.1	1
YP_009041477.1	1
YP_009041478.1	1
YP_009041482.1	1
YP_009041976.1	1
YP_009041977.1	1
YP_009041978.1	1
YP_009041979.1	1
YP_009041980.1	1
YP_009041981.1	1
YP_009041982.1	1
YP_009041983.1	32
YP_009041984.1	1
YP_009041994.1	1
YP_009041996.1	4
YP_009042030.1	1
YP_009042044.1	4
YP_009042050.1	1
YP_009042052.1	1
YP_009042053.1	1
YP_009042054.1	1
YP_009042070.1	11
YP_009042098.1	25
YP_009042104.1	19
YP_009042112.1	2
YP_009042119.1	1
YP_009042133.1	1
YP_009042134.1	1
YP_009042135.1	1
YP_009042136.1	1
YP_009042137.1	1
YP_009042138.1	1
YP_009042139.1	1
YP_009042140.1	1
YP_009042141.1	1
YP_009042146.1	1
YP_009042149.1	1
YP_009042153.1	1
YP_009042154.1	1
YP_009042155.1	1
YP_009042156.1	1
YP_009042157.1	1
YP_009042158.1	1
YP_009042159.1	1
YP_009042161.1	1
YP_009042164.1	1
YP_009042165.1	1
YP_009042169.1	1
YP_009042172.1	1
YP_009042173.1	1
YP_009042174.1	1
YP_009042175.1	1
YP_009042176.1	1
YP_009042177.1	1
YP_009042178.1	1
YP_009042179.1	1
YP_009042247.1	5
YP_009042268.1	18
YP_009042271.1	2
YP_009042274.1	4
YP_009042297.1	2
YP_009042323.1	9
YP_009042328.1	5
YP_009042373.1	62
YP_009042379.1	5
YP_009042393.1	2
YP_009042396.1	2
YP_009042398.1	2
YP_009042401.1	4
YP_009042406.1	4
YP_009042408.1	2
YP_009042440.1	3
YP_009042456.1	2
YP_009042468.1	5
YP_009042479.1	2
YP_009042503.1	1
YP_009042504.1	2
YP_009042507.1	3
YP_009042508.1	2
YP_009042509.1	2
YP_009042511.1	2
YP_009042513.1	2
YP_009042515.1	2
YP_009042516.1	2
YP_009042517.1	2
YP_009042518.1	2
YP_009042519.1	2
YP_009042520.1	2
YP_009042531.1	2
YP_009042533.1	2
YP_009042535.1	2
YP_009042538.1	3
YP_009042539.1	2
YP_009042540.1	3
YP_009042548.1	18
YP_009042550.1	2
YP_009042553.1	2
YP_009042556.1	2
YP_009042561.1	2
YP_009042562.1	2
YP_009042563.1	2
YP_009042564.1	2
YP_009042565.1	2
YP_009042566.1	5
YP_009042573.1	3
YP_009042574.1	1
YP_009042578.1	5
YP_009042579.1	1
YP_009042583.2	2
YP_009042585.1	2
YP_009042587.1	2
YP_009042589.1	2
YP_009042595.1	1
YP_009042598.1	2
YP_009042600.1	1
YP_009042603.1	18
YP_009042605.1	1
YP_009042606.1	2
YP_009042607.1	2
YP_009042608.1	2
YP_009042609.1	2
YP_009042610.1	2
YP_009042616.1	2
YP_009042617.1	1
YP_009042618.1	2
YP_009042619.1	5
YP_009042621.1	1
YP_009042622.1	1
YP_009042623.1	1
YP_009042626.1	2
YP_009042628.1	2
YP_009042629.1	2
YP_009042632.1	5
YP_009042634.1	1
YP_009042635.1	4
YP_009042636.1	2
YP_009042637.1	1
YP_009042641.1	1
YP_009042643.1	1
YP_009042646.1	1
YP_009042657.1	16
YP_009042658.1	18
YP_009042667.1	2
YP_009042669.1	1
YP_009042681.1	1
YP_009042685.1	1
YP_009042686.1	16
YP_009042687.1	38
YP_009042688.1	16
YP_009042695.1	2
YP_009042696.1	1
YP_009042698.1	2
YP_009042699.1	2
YP_009042700.1	1
YP_009042703.1	4
YP_009042706.1	2
YP_009042709.1	1
YP_009042710.1	2
YP_009042711.1	1
YP_009042712.1	1
YP_009042717.1	2
YP_009042719.1	1
YP_009042720.1	11
YP_009042721.1	14
YP_009042726.1	5
YP_009042727.1	11
YP_009042729.1	11
YP_009042731.1	3
YP_009042735.1	8
YP_009042738.1	5
YP_009042746.1	1
YP_009042750.1	3
YP_009042751.1	9
YP_009042756.1	2
YP_009042758.1	5
YP_009042762.1	29
YP_009042763.1	7
YP_009042766.1	9
YP_009042771.1	1
YP_009042772.1	1
YP_009042774.1	1
YP_009042775.1	1
YP_009042776.1	1
YP_009042777.1	1
YP_009042778.1	1
YP_009042779.1	1
YP_009042780.1	1
YP_009042781.1	1
YP_009042782.1	1
YP_009042783.1	1
YP_009042784.1	2
YP_009042785.1	1
YP_009042786.1	1
YP_009042788.1	1
YP_009042790.1	83
YP_009042792.1	1
YP_009042793.1	1
YP_009042794.1	1
YP_009042795.1	1
YP_009042796.1	1
YP_009042797.1	1
YP_009042799.1	1
YP_009042800.1	1
YP_009042801.1	4
YP_009042802.1	3
YP_009042804.1	1
YP_009042807.1	1
YP_009042808.1	1
YP_009042815.1	13
YP_009042823.1	1
YP_009042963.1	14
YP_009042964.1	14
YP_009043004.1	5
YP_009043005.1	5
YP_009043007.1	4
YP_009043011.1	5
YP_009043030.1	6
YP_009043177.1	2
YP_009043187.1	11
YP_009043188.1	7
YP_009043190.1	26
YP_009043205.1	5
YP_009043207.1	5
YP_009043210.1	3
YP_009043217.1	4
YP_009043227.1	2
YP_009043229.1	8
YP_009043232.1	10
YP_009043237.1	10
YP_009043540.1	3
YP_009043551.1	1
YP_009043552.1	1
YP_009043555.1	1
YP_009043556.1	14
YP_009043557.1	26
YP_009043559.1	1
YP_009043560.1	1
YP_009043562.1	1
YP_009043565.1	1
YP_009043566.1	1
YP_009043567.1	1
YP_009043568.1	1
YP_009043569.1	1
YP_009043571.1	1
YP_009043574.1	7
YP_009043575.1	5
YP_009043576.1	1
YP_009043579.1	3
YP_009043580.1	1
YP_009043583.1	1
YP_009043584.1	47
YP_009043589.1	2
YP_009043591.1	1
YP_009043596.1	1
YP_009043599.1	1
YP_009043604.1	45
YP_009043627.1	5
YP_009043636.1	12
YP_009043640.1	7
YP_009043655.1	10
YP_009043658.1	10
YP_009043660.1	1
YP_009043686.1	10
YP_009043703.1	1
YP_009043717.1	19
YP_009043719.1	1
YP_009043720.1	2
YP_009043728.1	1
YP_009043739.1	4
YP_009043747.1	1
YP_009043751.1	3
YP_009043753.1	2
YP_009043754.1	1
YP_009043757.1	83
YP_009043759.1	1
YP_009043760.1	1
YP_009043765.1	2
YP_009043766.1	1
YP_009043774.1	10
YP_009043778.1	4
YP_009043790.1	18
YP_009043847.1	10
YP_009043854.1	39
YP_009043872.1	1
YP_009043873.1	1
YP_009043874.1	1
YP_009043875.1	1
YP_009043876.1	1
YP_009043877.1	2
YP_009043878.1	1
YP_009043879.2	26
YP_009043884.1	1
YP_009043887.1	1
YP_009043889.1	1
YP_009043890.1	1
YP_009043892.1	1
YP_009043893.1	25
YP_009043896.1	1
YP_009043897.1	1
YP_009043898.1	1
YP_009043899.1	1
YP_009043903.1	1
YP_009043904.1	1
YP_009043905.1	1
YP_009043909.1	1
YP_009043914.1	2
YP_009043916.1	2
YP_009043917.1	5
YP_009043918.1	8
YP_009043922.1	1
YP_009043925.1	1
YP_009043927.1	5
YP_009043928.1	1
YP_009043929.1	1
YP_009043936.1	2
YP_009043939.1	1
YP_009043950.1	20
YP_009043967.1	2
YP_009043982.1	1
YP_009043985.1	3
YP_009044029.1	1
YP_009044034.1	7
YP_009044036.1	3
YP_009044046.1	10
YP_009044057.1	4
YP_009044063.1	4
YP_009044069.1	4
YP_009044070.1	3
YP_009044079.1	1
YP_009044082.1	1
YP_009044091.1	2
YP_009044094.1	2
YP_009044107.1	5
YP_009044136.1	15
YP_009044144.1	1
YP_009044146.1	2
YP_009044163.1	5
YP_009044168.1	1
YP_009044210.1	6
YP_009044211.1	16
YP_009044213.1	16
YP_009044214.1	16
YP_009044217.1	3
YP_009044218.1	16
YP_009044221.1	16
YP_009044224.1	16
YP_009044226.1	16
YP_009044227.1	16
YP_009044228.1	55
YP_009044229.1	8
YP_009044230.1	8
YP_009044232.1	16
YP_009044234.1	8
YP_009044237.1	8
YP_009044240.1	11
YP_009044241.1	9
YP_009044243.1	3
YP_009044246.1	7
YP_009044247.1	8
YP_009044265.1	1
YP_009044267.1	18
YP_009044357.1	55
YP_009044375.1	9
YP_009044385.1	19
YP_009044391.1	7
YP_009044398.1	4
YP_009044410.1	7
YP_009044432.1	2
YP_009044456.1	3
YP_009044457.1	1
YP_009044647.1	1
YP_009044648.1	84
YP_009044649.1	4
YP_009044650.1	6
YP_009044652.1	2
YP_009044656.1	4
YP_009044657.1	4
YP_009044660.1	1
YP_009044670.1	3
YP_009044671.1	6
YP_009044705.1	4
YP_009044716.1	2
YP_009044717.1	2
YP_009044745.1	8
YP_009044772.1	3
YP_009044790.1	3
YP_009044791.1	8
YP_009044792.1	8
YP_009044795.1	8
YP_009044802.1	8
YP_009044807.1	2
YP_009044809.1	37
YP_009044814.1	2
YP_009044823.1	1
YP_009044824.1	3
YP_009044826.1	5
YP_009044828.1	1
YP_009044840.1	1
YP_009044844.1	2
YP_009044845.1	2
YP_009044846.1	1
YP_009044847.1	1
YP_009044851.1	2
YP_009044853.1	1
YP_009044857.1	1
YP_009044858.1	1
YP_009044867.1	100
YP_009044870.1	1
YP_009044909.1	7
YP_009044940.1	2
YP_009044974.1	9
YP_009044990.1	3
YP_009044991.1	2
YP_009045002.1	1
YP_009045025.1	9
YP_009045052.1	88
YP_009045097.1	2
YP_009045118.1	5
YP_009045122.1	1
YP_009045136.1	2
YP_009045172.1	1
YP_009046005.1	7
YP_009046010.1	22
YP_009046016.1	6
YP_009046023.1	12
YP_009046033.1	10
YP_009046038.1	6
YP_009046066.1	6
YP_009046088.1	6
YP_009046106.1	6
YP_009046136.1	6
YP_009046152.1	6
YP_009046173.1	3
YP_009046176.1	40
YP_009046192.1	3
YP_009046203.1	5
YP_009046211.1	5
YP_009046228.1	3
YP_009046247.1	4
YP_009046250.1	9
YP_009046297.1	5
YP_009046322.1	7
YP_009046355.1	2
YP_009046379.1	4
YP_009046391.1	2
YP_009046399.1	4
YP_009046439.1	22
YP_009046453.1	6
YP_009046463.1	10
YP_009046466.1	5
YP_009046468.1	6
YP_009046480.1	3
YP_009046484.1	3
YP_009046485.1	4
YP_009046486.1	4
YP_009046487.1	4
YP_009046488.1	4
YP_009046489.1	4
YP_009046546.1	30
YP_009046570.1	4
YP_009046571.1	4
YP_009046573.1	4
YP_009046574.1	4
YP_009046575.1	4
YP_009046576.1	4
YP_009046577.1	4
YP_009046578.1	4
YP_009046579.1	4
YP_009046580.1	4
YP_009046581.1	4
YP_009046582.1	4
YP_009046583.1	4
YP_009046584.1	4
YP_009046591.1	43
YP_009046597.1	4
YP_009046617.1	1
YP_009046621.1	2
YP_009046624.1	1
YP_009046625.1	2
YP_009046626.1	9
YP_009046628.1	10
YP_009046636.1	2
YP_009046639.1	1
YP_009046646.1	1
YP_009046647.1	2
YP_009046648.1	2
YP_009046650.1	1
YP_009046651.1	4
YP_009046655.1	2
YP_009046659.1	2
YP_009046660.1	3
YP_009046661.1	2
YP_009046662.1	3
YP_009046663.1	1
YP_009046677.1	1
YP_009046678.1	2
YP_009046684.1	2
YP_009046688.1	1
YP_009046689.1	2
YP_009046692.1	27
YP_009046694.1	1
YP_009046696.1	1
YP_009046698.1	16
YP_009046699.1	1
YP_009046701.1	30
YP_009046704.1	1
YP_009046705.1	1
YP_009046708.1	1
YP_009046709.1	2
YP_009046710.1	2
YP_009046712.1	1
YP_009046715.1	1
YP_009046716.1	1
YP_009046718.1	1
YP_009046719.1	1
YP_009046720.1	5
YP_009046723.1	1
YP_009046728.1	2
YP_009046729.1	1
YP_009046730.1	3
YP_009046731.1	2
YP_009046732.1	13
YP_009046737.1	1
YP_009046738.1	3
YP_009046741.1	28
YP_009046742.1	1
YP_009046746.1	3
YP_009046749.1	6
YP_009046750.1	1
YP_009046753.1	10
YP_009046758.1	2
YP_009046759.1	2
YP_009046762.1	2
YP_009046763.1	1
YP_009046764.1	2
YP_009046767.1	1
YP_009046768.1	2
YP_009046770.1	24
YP_009046771.1	2
YP_009046773.1	2
YP_009046776.1	1
YP_009046777.1	36
YP_009046780.1	2
YP_009046783.1	1
YP_009046788.1	2
YP_009046790.1	1
YP_009046794.1	2
YP_009046797.1	1
YP_009046800.1	2
YP_009046801.1	2
YP_009046806.1	1
YP_009046807.1	1
YP_009046816.1	2
YP_009046817.1	23
YP_009046826.1	1
YP_009046828.1	10
YP_009046831.1	1
YP_009046833.1	1
YP_009046834.1	2
YP_009046835.1	2
YP_009046836.1	1
YP_009046837.1	1
YP_009046838.1	4
YP_009046841.1	1
YP_009046842.1	1
YP_009046843.1	1
YP_009046844.1	1
YP_009046845.1	1
YP_009046848.1	59
YP_009046853.1	1
YP_009046887.1	1
YP_009046890.1	2
YP_009046891.1	2
YP_009046892.1	1
YP_009047004.1	3
YP_009047018.1	4
YP_009047026.1	5
YP_009047031.1	7
YP_009047037.1	8
YP_009047069.1	1
YP_009047082.1	1
YP_009047088.1	16
YP_009047109.1	1
YP_009047113.1	1
YP_009047116.1	1
YP_009047117.1	1
YP_009047119.1	1
YP_009047120.1	1
YP_009047122.1	1
YP_009047124.1	2
YP_009047126.1	1
YP_009047128.1	1
YP_009047129.1	1
YP_009047131.1	1
YP_009047133.1	3
YP_009047135.1	1
YP_009047136.1	1
YP_009047138.1	1
YP_009047139.1	3
YP_009047140.1	1
YP_009047141.1	2
YP_009047143.1	1
YP_009047145.1	1
YP_009047146.1	1
YP_009047148.1	2
YP_009047157.1	32
YP_009047168.1	12
YP_009047170.1	2
YP_009047172.1	1
YP_009047176.1	3
YP_009047180.1	1
YP_009047181.1	1
YP_009047182.1	1
YP_009047183.1	1
YP_009047184.1	1
YP_009047187.1	3
YP_009047228.1	3
YP_009047249.1	2
YP_009047257.1	1
YP_009047260.1	1
YP_009047261.1	2
YP_009047265.1	10
YP_009049828.1	13
YP_009049831.1	1
YP_009049846.1	1
YP_009049853.1	2
YP_009049860.1	1
YP_009049880.1	9
YP_009049902.1	1
YP_009049919.1	7
YP_009049931.1	2
YP_009049939.1	1
YP_009049944.1	8
YP_009049949.1	6
YP_009051651.1	2
YP_009051667.1	6
YP_009051668.1	11
YP_009051671.1	1
YP_009051674.1	2
YP_009051675.1	2
YP_009051677.1	1
YP_009051678.1	4
YP_009051679.1	1
YP_009051680.1	1
YP_009051681.1	1
YP_009051682.1	1
YP_009051685.1	1
YP_009051692.1	1
YP_009051839.1	1
YP_009051840.1	1
YP_009051841.1	1
YP_009051842.1	1
YP_009051845.1	2
YP_009051847.1	8
YP_009051848.1	2
YP_009051849.1	1
YP_009051850.1	1
YP_009051851.1	1
YP_009051852.1	2
YP_009051854.1	1
YP_009051855.1	1
YP_009051856.1	1
YP_009051857.1	1
YP_009051858.1	2
YP_009051859.1	2
YP_009051863.1	1
YP_009051864.1	1
YP_009051865.1	1
YP_009051866.1	1
YP_009051867.1	1
YP_009051868.1	1
YP_009051869.1	1
YP_009051870.1	1
YP_009051873.1	1
YP_009051875.1	1
YP_009051876.1	2
YP_009051878.1	1
YP_009051879.1	1
YP_009051882.1	1
YP_009051885.1	2
YP_009051886.1	2
YP_009051888.1	1
YP_009051892.1	1
YP_009051895.1	1
YP_009051896.1	4
YP_009051898.1	1
YP_009051899.1	3
YP_009051900.1	2
YP_009051902.1	1
YP_009051904.1	2
YP_009051905.1	1
YP_009051906.1	1
YP_009051909.1	1
YP_009051910.1	8
YP_009051911.1	1
YP_009051912.1	1
YP_009051913.1	1
YP_009051914.1	2
YP_009051915.1	1
YP_009051917.1	2
YP_009051918.1	1
YP_009051919.1	1
YP_009051921.1	1
YP_009051922.1	1
YP_009051923.1	1
YP_009051925.1	2
YP_009051927.1	2
YP_009051928.1	2
YP_009051930.1	2
YP_009051933.1	1
YP_009051938.1	2
YP_009051939.1	1
YP_009051941.1	1
YP_009051942.1	1
YP_009051943.1	1
YP_009051945.1	2
YP_009051947.1	1
YP_009051948.1	1
YP_009051949.1	1
YP_009051950.1	1
YP_009051951.1	1
YP_009051952.1	1
YP_009051953.1	1
YP_009051961.1	1
YP_009051963.1	1
YP_009051966.1	3
YP_009051967.1	3
YP_009051972.1	2
YP_009051976.1	3
YP_009051986.1	3
YP_009051989.1	3
YP_009051996.1	5
YP_009052000.1	3
YP_009052001.1	3
YP_009052003.1	2
YP_009052004.1	3
YP_009052009.1	3
YP_009052012.1	3
YP_009052020.1	23
YP_009052022.1	3
YP_009052024.1	3
YP_009052026.1	3
YP_009052028.1	3
YP_009052031.1	3
YP_009052032.1	2
YP_009052035.1	3
YP_009052036.1	2
YP_009052037.1	2
YP_009052039.1	3
YP_009052042.1	3
YP_009052044.1	1
YP_009052045.1	3
YP_009052050.1	3
YP_009052051.1	2
YP_009052052.1	2
YP_009052057.1	3
YP_009052059.1	3
YP_009052060.1	3
YP_009052061.1	3
YP_009052062.1	2
YP_009052063.1	2
YP_009052066.1	3
YP_009052072.1	1
YP_009052073.1	1
YP_009052074.1	4
YP_009052078.1	1
YP_009052079.1	2
YP_009052081.1	3
YP_009052098.1	1
YP_009052104.1	1
YP_009052105.1	1
YP_009052108.1	10
YP_009052109.1	1
YP_009052110.1	1
YP_009052111.1	1
YP_009052112.1	1
YP_009052113.1	1
YP_009052115.1	1
YP_009052117.1	1
YP_009052118.1	1
YP_009052119.1	1
YP_009052121.1	1
YP_009052123.1	1
YP_009052124.1	1
YP_009052126.1	1
YP_009052127.1	1
YP_009052128.1	1
YP_009052129.1	1
YP_009052133.1	1
YP_009052134.1	1
YP_009052135.1	1
YP_009052137.1	1
YP_009052138.1	1
YP_009052139.1	1
YP_009052140.1	1
YP_009052141.1	1
YP_009052142.1	1
YP_009052146.1	1
YP_009052147.1	1
YP_009052148.1	1
YP_009052149.1	1
YP_009052151.1	1
YP_009052152.1	1
YP_009052153.1	1
YP_009052155.1	1
YP_009052156.1	1
YP_009052157.1	1
YP_009052158.1	2
YP_009052161.1	2
YP_009052163.1	2
YP_009052167.1	1
YP_009052168.1	1
YP_009052170.1	1
YP_009052171.1	1
YP_009052175.1	1
YP_009052177.1	1
YP_009052178.1	2
YP_009052179.1	1
YP_009052180.1	1
YP_009052181.1	1
YP_009052182.1	1
YP_009052183.1	1
YP_009052184.1	1
YP_009052185.1	1
YP_009052187.1	1
YP_009052188.1	1
YP_009052192.1	9
YP_009052193.1	1
YP_009052194.1	1
YP_009052197.1	1
YP_009052198.1	1
YP_009052203.1	1
YP_009052205.1	1
YP_009052207.1	1
YP_009052210.1	1
YP_009052212.1	1
YP_009052213.1	1
YP_009052214.1	1
YP_009052215.1	1
YP_009052218.1	1
YP_009052219.1	8
YP_009052220.1	1
YP_009052221.1	1
YP_009052222.1	1
YP_009052223.1	1
YP_009052224.1	1
YP_009052228.1	1
YP_009052229.1	1
YP_009052230.1	1
YP_009052231.1	1
YP_009052235.1	1
YP_009052236.1	1
YP_009052237.1	1
YP_009052238.1	1
YP_009052239.1	1
YP_009052241.1	1
YP_009052242.1	1
YP_009052244.1	1
YP_009052245.1	10
YP_009052246.1	3
YP_009052247.1	1
YP_009052248.1	4
YP_009052249.1	1
YP_009052250.1	1
YP_009052251.1	1
YP_009052255.1	1
YP_009052256.1	1
YP_009052258.1	1
YP_009052259.1	1
YP_009052261.1	1
YP_009052262.1	1
YP_009052263.1	1
YP_009052265.1	1
YP_009052267.1	1
YP_009052268.1	1
YP_009052269.1	1
YP_009052270.1	2
YP_009052271.1	1
YP_009052272.1	1
YP_009052273.1	1
YP_009052275.1	5
YP_009052276.1	5
YP_009052277.1	1
YP_009052279.1	20
YP_009052280.1	1
YP_009052281.1	1
YP_009052283.1	1
YP_009052285.1	1
YP_009052287.1	1
YP_009052289.1	3
YP_009052290.1	1
YP_009052291.1	1
YP_009052292.1	1
YP_009052293.1	1
YP_009052296.1	3
YP_009052297.1	1
YP_009052298.1	1
YP_009052299.1	1
YP_009052300.1	1
YP_009052301.1	1
YP_009052303.1	1
YP_009052304.1	1
YP_009052305.1	1
YP_009052306.1	1
YP_009052307.1	1
YP_009052308.1	1
YP_009052309.1	1
YP_009052310.1	1
YP_009052311.1	1
YP_009052312.1	1
YP_009052314.1	1
YP_009052315.1	2
YP_009052316.1	1
YP_009052317.1	1
YP_009052318.1	5
YP_009052319.1	1
YP_009052322.1	1
YP_009052323.1	4
YP_009052324.1	1
YP_009052325.1	1
YP_009052326.1	1
YP_009052327.1	2
YP_009052328.1	1
YP_009052329.1	1
YP_009052330.1	1
YP_009052331.1	1
YP_009052332.1	1
YP_009052333.1	1
YP_009052334.1	1
YP_009052335.1	1
YP_009052336.1	1
YP_009052337.1	1
YP_009052340.1	1
YP_009052341.1	1
YP_009052342.1	1
YP_009052344.1	1
YP_009052345.1	13
YP_009052346.1	1
YP_009052347.1	1
YP_009052349.1	2
YP_009052351.1	31
YP_009052352.1	1
YP_009052353.1	1
YP_009052354.1	1
YP_009052356.1	1
YP_009052357.1	1
YP_009052358.1	1
YP_009052360.1	1
YP_009052362.1	1
YP_009052363.1	1
YP_009052365.1	1
YP_009052368.1	2
YP_009052370.1	1
YP_009052371.1	1
YP_009052372.1	3
YP_009052373.1	1
YP_009052374.1	1
YP_009052375.1	1
YP_009052376.1	1
YP_009052378.1	1
YP_009052379.1	1
YP_009052380.1	1
YP_009052381.1	1
YP_009052382.1	1
YP_009052385.1	1
YP_009052390.1	1
YP_009052391.1	2
YP_009052395.1	1
YP_009052396.1	42
YP_009052400.1	1
YP_009052401.1	1
YP_009052403.1	1
YP_009052405.1	1
YP_009052406.1	2
YP_009052407.1	1
YP_009052408.1	1
YP_009052410.1	2
YP_009052411.1	1
YP_009052413.1	1
YP_009052414.1	1
YP_009052415.1	1
YP_009052426.1	2
YP_009052427.1	1
YP_009052428.1	1
YP_009052429.1	2
YP_009052431.1	1
YP_009052433.1	1
YP_009052434.1	1
YP_009052435.1	1
YP_009052436.1	6
YP_009052437.1	4
YP_009052438.1	1
YP_009052439.1	1
YP_009052440.1	1
YP_009052441.1	1
YP_009052444.1	1
YP_009052445.1	1
YP_009052447.1	1
YP_009052449.1	17
YP_009052451.1	1
YP_009052452.1	1
YP_009052459.1	1
YP_009052463.1	1
YP_009052464.1	1
YP_009052465.1	1
YP_009052466.1	1
YP_009052467.1	1
YP_009052474.1	1
YP_009052481.1	2
YP_009052482.1	3
YP_009054920.1	11
YP_009054936.1	94
YP_009054939.1	26
YP_009054962.1	7
YP_009054979.1	1
YP_009054994.1	3
YP_009055011.1	1
YP_009055026.1	2
YP_009055038.1	2
YP_009055039.1	2
YP_009055040.1	2
YP_009055041.1	2
YP_009055042.1	81
YP_009055043.1	2
YP_009055044.1	2
YP_009055047.1	1
YP_009055050.1	1
YP_009055055.1	1
YP_009055056.1	45
YP_009055059.1	1
YP_009055060.1	32
YP_009055286.1	1
YP_009055330.1	1
YP_009055368.1	1
YP_009055369.1	1
YP_009055371.1	11
YP_009055387.1	2
YP_009055389.1	3
YP_009055405.1	1
YP_009055408.1	1
YP_009055420.1	3
YP_009055425.1	9
YP_009055427.1	5
YP_009055429.1	3
YP_009055430.1	7
YP_009055433.1	8
YP_009055440.1	4
YP_009055441.1	8
YP_009055446.1	9
YP_009055450.1	9
YP_009055471.1	5
YP_009055486.1	4
YP_009055492.1	4
YP_009055493.1	8
YP_009055494.1	7
YP_009055495.1	5
YP_009055496.1	6
YP_009055497.1	8
YP_009055498.1	12
YP_009055499.1	5
YP_009055500.1	7
YP_009055506.1	1
YP_009055507.1	3
YP_009055512.1	4
YP_009055517.1	4
YP_009055518.1	21
YP_009055528.1	7
YP_009055561.1	1
YP_009055599.1	2
YP_009055625.1	14
YP_009055720.1	2
YP_009055728.1	1
YP_009055770.1	5
YP_009055879.1	3
YP_009055893.1	8
YP_009055970.1	9
YP_009056028.1	3
YP_009056038.1	4
YP_009056040.1	3
YP_009056042.1	4
YP_009056050.1	1
YP_009056055.1	2
YP_009056116.1	7
